message,datetime,user,message_id
"$AAPL is currently trading near its 52 week high, which is a good sign, certainly when compared to the index. [URL]",2020-07-11T13:02:00Z,47688,226994797
"$JPM $AAPL $TSLA $USO $WMT Shocking. First time performing 800k tests, and we get a “spike” in cases. Common sense here. But media will ruin the country over news",2020-07-11T12:52:24Z,1454856,226993627
Sounds like they should be suing $AAPL . It’s their own platform that would even allow this assuming there’s any validity to the claim. I’d just keep buying $MSFT,2020-07-11T12:42:13Z,192323,226992425
"$AAPL How the hell is there no built in option in iOS to film from both front and rear facing cameras simultaneously? You’d think that basic shit would exist by now.“Siri,  I’m getting pulled over” should allow users to record everything from both cameras and the mic until given a password/fingerprint or the battery runs out. Including automatically turning GPS location on and logging it.",2020-07-11T12:40:36Z,397769,226992231
$AAPL NEW ARTICLE : 3 Dividend-Paying Tech Stocks to Buy Right Now [URL],2020-07-11T12:38:35Z,1555408,226991994
$SPY $QQQ $MSFT $AAPL $AMZN [URL],2020-07-11T12:31:25Z,1444375,226991043
$AAPL NEW ARTICLE : 3 Top U.S. Stocks to Buy in July [URL],2020-07-11T12:31:13Z,1555408,226991018
"Some may be able to get the research and analysis done quicker, but we know that quality is more important than quantity.&quot;Quality is more important than quantity. One home run is much better than two doubles.&quot; ~ Steve Jobs $AAPL",2020-07-11T12:26:59Z,822179,226990464
"$AMZN $AAPL $DAL $SAVE $FB if you care about Americans future, VOTE TRUMP 2020",2020-07-11T12:18:52Z,2118908,226989553
$AAPL $TSLA $FB $SPY $AMZN   :rolling_on_the_floor_laughing: ,2020-07-11T12:15:45Z,982476,226989434
@spitnshine @aureliuscapital volatility in the market isn&39;t going away until there is resolution of the risk event. $SPY $IWM $AAPL $VIX VIX still is extremely high which means the market will squeeze higher but can have huge price swings.,2020-07-11T12:14:41Z,260062,226989394
"$AAPL Sentiment is highly positive right now. News mentions: positive (20), negative (1), neutral (13) Sentiment score: +1.221 (scale of -1.5 to +1.5) Stock alerts, news, and research tools at tradethehalt.com",2020-07-11T12:05:16Z,2942797,226989037
"$VUZI [URL] year ago the patent was spotted . exciting road ahead for known and yet to be known tech . but what is clear is some co’s talk about tech and others bringing it to enterprise , ems , and soon consumers . $fb $aapl Plenty of room for many in ar space . but they need the waveguide manufacturing capability . with Vuzix some big player will indeed leapfrog the process . imo",2020-07-11T11:06:17Z,257920,226987315
"Alaska Bought Up Intel, Berkshire, and Bank of America Stock. Here’s What It Sold.  $INTC $BAC $AMD $D $AAPL [URL]",2020-07-11T11:02:41Z,2762379,226987212
"$AAPL $AMZN $V $MA Latest Tide Indicators  for 11 July 2020 had been updated. Please visit blog to view the full Tide Indicators updates: [URL] week, fund flow on Crude oil 2 changed back to Long on the stock market. However, overall, the fund flow of the stock market still remain towards Bearish.On Friday closing, I was able to get satisfactory bearish closing on the AUD/JPY and KOSPI charts. However, for the S&amp;P chart, the Bull gained back control at the end of the week. Overall, I will say that I am still unable to get a decisive Bearish or Bullish indication from this week closing yet. The 3 key charts continue to stuck the consolidation range and next week&39;s price action gonna be pretty important. I will share more in my Full Tide Indication analysis on 13 July 2020.",2020-07-11T11:02:10Z,3763332,226987199
"These 2020 double-digit tech gainers may have ~20% to go, Wedbush saysAfter leading the market off March lows, tech stocks still have a leg higher to go, Wedbush analysts said in a note on Thursday.The firm urged investors to focus on secular winners and said that tech stocks could still go up by another 20%-30%.Apple (NASDAQ:$AAPL) and Microsoft (NASDAQ:$MSFT) would be see the biggest boots from the next stages of an economic recovery, Wedbush said.$AAPL remains the best play for 5G and a consumer tech recovery, and Wedbush has a $425 price target on the stock. AAPL traded at $382 on Thursday afternoon.$MSFT stands to benefit from the growth of cloud and Work From Home (NYSEARCA:WFH) trends. Wedbush has a $260 price target on the stock, which traded at $214 on Thursday afternoon.Shares of AAPL have gained 28% over the last six months, while MSFT is up 33% over the same time",2020-07-11T10:04:34Z,100686,226986167
"$GOOG finally, its this stock time to shine like $AAPL $AMZN time to double ! $SPY",2020-07-11T09:13:52Z,1401640,226985350
$AAPL looks like daily isn&39;t going to  rest till it hits 400 [URL],2020-07-11T09:04:16Z,266242,226985122
Trump and his Government Stupidity is a terrible disease that is causing death!$AAPL $QQQ $SPY $AMZN $MSFT,2020-07-11T08:59:17Z,866286,226985039
$AAPL or $MSFT ? The age old question. I have stock in both. Anyone got arguments for one or the other? Thanks,2020-07-11T08:26:22Z,3762317,226984510
$AAPL friends needed a story to my chart; so here&39;s a story,2020-07-11T06:54:15Z,806853,226982622
$CTSH $INTC $GOOG $AAPL suggested for $XCI US ARCA Computer Technology according value screen: [URL],2020-07-11T06:41:29Z,96661,226982289
$AAPL gonna buy 3 more shares monday :flexed_biceps_light_skin_tone: ,2020-07-11T06:31:08Z,3144473,226982026
"Aha,  :thinking_face:   :rolling_on_the_floor_laughing:   :rolling_on_the_floor_laughing:   $AAPL $TSLA $AMZN $SPY $FB",2020-07-11T06:24:05Z,2859254,226981822
"$nflx $vxx $AAPL $nly  $bbby Largest trading community! 20,000+ members, Up to 460% profits in an hour. we tip each other off about day trading, swing trading, stocks and options: bit.ly/Eagle87",2020-07-11T06:10:51Z,3773679,226981374
$AAPL bears think sp is about to drop since March. Stupid.,2020-07-11T06:02:33Z,2031892,226981038
"$SPY $AAPL $MSFT $BA $TSLA :backhand_index_pointing_right:  It’s coming! :teddy_bear:  SPY: X 21.9 expected earnings over next 12 months. Highest in last 18 yrs :teddy_bear:  Business DebtNew $3 trillion for last 3 months. X10 previous 3 months :teddy_bear:  Default- Bond Default: 109 in this year- U.S. High-Yield Default Rate: 5%-10% in 2020. $130 billion of defaults and would eclipse the record $113 billion set in 2009 :teddy_bear:  U.S. Inflection- 3M cases, accounts 25% of global cases- 132K deaths, 24% of [URL]",2020-07-11T05:47:58Z,1165200,226980143
$AAPL $387+ next week lol [URL],2020-07-11T05:42:59Z,3543307,226979670
$SPCE $TSLA $AAPL $SPY will power S&amp;P 500,2020-07-11T05:12:49Z,325512,226975993
$SPCE As $TSLA is the next $AAPL . $SPCE is the next $TSLA   :thumbs_up:  :rocket: ,2020-07-11T05:12:08Z,325512,226975905
$AAPL what’s are your thoughts on Aug 14 $415 calls?,2020-07-11T05:11:37Z,3515927,226975827
"$TSLA . IF fed printing $ , buying corporate bonds n handing out stimulus checks nonstop to everyone is boosting stock mkt Nasdaq nonstop, then why did Fed do that ONLY in pandemic shutdown era? why don&39;t they do it ALL the time, corona or no corona? that way stocks can go parabolic day in n day out knowing fed is supporting it and we can all be millionaires ? why fed, why? $nflx $amzn $aapl",2020-07-11T04:58:56Z,510698,226974154
"Fractional Share Long Hold Stocks, Current Avg Cost &amp; Current Unrealized Gain/Loss (Listed in the order of total value within my portfolio)26 StocksCurrent ROI: +27.15%TSLA (646.96 / +139.02%), NVDA (280.88 / +49.19% ), $AMZN (2153.47 / +49.07%), NFLX (385.83 / +42.17%), $AAPL (298.37 / +28.60%), BABA (208.49 / +25.18%), MSFT (172.02 / +24.20%), FB (199.63 / +22.80%), GOOGL (1341.21 / +14.95%), AMD (49.59% / +12.67%), BA (191.44 / -6.77%), V (178.92 / +7.59%), JPM (95.81 / +0.47%), DIS (115.12 / +3.68%), ZM (194.2 / +41.86%), SHOP (776.98 / +32.40%), BAC (27.13 / -11.47%), ROKU (132.15 / +15.88%), DHR (157.40 / +16.59%), UAL (35.79 / -8.75%), INTC (65.97 / -9.83%), BYND (117.08 / +15.38%), GILD (74.63 / +2.10%), BMY (62.16 / -7.58%), MA (294.12 / +1.40%), UNH (266.67 / +9.25%)JJSURFFRACSHARELONGHOLD",2020-07-11T04:30:38Z,399771,226970118
$QQQ $AMZN $AAPL $MSFT despite hating the tech bubble I am still investing most of my monthly savings in these suckers. Wishing it did not go up so fast. It&39;s making me nervous.,2020-07-11T04:15:14Z,1659783,226967864
"$AAPL just a general question, where do you guys find the stocks to invest in? Do most people have memberships in stock advising companies or there are other places to look for good stocks. Please share some info regarding this I’d highly appreciate it. Thank you !",2020-07-11T04:13:33Z,3139074,226967615
@funnyguy8888 I think no fundamentals needed to push stock in this market ! Look $tsla $amzn $aapl $fb not sure they have changed but going up and up !,2020-07-11T04:11:42Z,336518,226967328
$AAPL - Upcoming quarterly report is on 30th of July 2020. New kurtosis is at 0.53 [URL],2020-07-11T04:06:03Z,56948,226966514
$AAPL,2020-07-11T03:57:33Z,806853,226965222
$TSLA $AAPL $BRK.B [URL],2020-07-11T03:49:07Z,1310145,226963932
$AAPL was analyzed by 26 analysts. The buy consensus is at 86%. So analysts seem to be very confident about $AAPL. [URL],2020-07-11T03:41:00Z,47688,226962647
@Alkaline88950 why $AMZN or $AAPL? It would be $DIS first,2020-07-11T03:22:58Z,1286895,226959647
$PTON &amp; $AAPL need to get a partnership starting! I mean think about it how many people would love to use their iPhones to access their PTON subscription monthly plan  :raising_hands_medium-light_skin_tone:   I’m a long term shareholder in both companies and would love to see them working together :smiling_face_with_hearts:  :crescent_moon:  :rocket:  :raising_hands_medium-light_skin_tone: ,2020-07-11T03:07:24Z,3430155,226956995
$AAPL Doesn&39;t deal with AAPL but hoping someone can help me understand this. Thanks.[URL],2020-07-11T03:07:16Z,3545487,226956987
"$TSLA $AAPL $BA $QQQ $SPYthe whole fcckin’ market’s on a squeeze!don’t forget, TESLA is KING  :crown:  yeeeeeeeeeee  :fire: ",2020-07-11T03:07:08Z,1651138,226956960
"$AAPL is where the serious business money is. AMZN, FB, TSLA, GOOGL, NFLX.these are the market movers for the next year. Follow the money if you want guaranteed success.",2020-07-11T02:57:10Z,3755732,226955272
"Bullish portfolio proposal: Apple($AAPL), Windstream… [URL] canada canadian_equities CA",2020-07-11T02:42:38Z,56948,226952838
$AAPL 400 next week? Or following week?,2020-07-11T02:39:04Z,1559636,226952197
A thing to remember  $AAPL $TSLA $AMZN $SPY $FB,2020-07-11T02:35:11Z,2859254,226951499
"Has Apple Surged Too Far, Too Fast? Analyst Weighs [URL]",2020-07-11T02:24:11Z,1171931,226949566
"You can find 5 of the most undervalued stocks from the below link. In these crazy times when everyone preaches about trading, who else demonstrates with actions,  not words, who else declare their trades in advance, set a financial goal with confidence, and achieve this goal, below link reveals the answer.[URL] $TSLA $FB $AMZN $NFLX",2020-07-11T02:02:40Z,2070786,226945555
"Yet another amazing week in the bag for OP. well done y’all We crushed it in $AAPL , $TSLA , and $WMT",2020-07-11T01:59:45Z,619769,226944981
"What’s for dinner tho!?  :fork_and_knife_with_plate:  2 Italian sausage’s, tai chicken wings, garlic bread, w/Caesar salad  :green_salad:   :poultry_leg:   :baguette_bread:  ESSSSSKETIT! YEEEEE!  :OK_hand:  :beaming_face_with_smiling_eyes:  $SPY $BTC.X $BYND $NKLA $AAPL",2020-07-11T01:51:42Z,2154491,226943414
"$AAPL $BABA $AMZN $FDX $UPS Hey Dman, good job this week. In regards to PUTs and CALLs do you think you can post more in the future what moves your thinking with these option orders. Always appreciate your feed back. Thanks again !",2020-07-11T01:39:17Z,3593915,226940801
"$AAPL Has Apple Surged Too Far, Too Fast? Analyst Weighs In [URL]",2020-07-11T01:35:57Z,217593,226940086
$AAPL $SPY Trade IdeaUp over 80% since March lows.  Apple is on a crazy run. Follow me for stock discussion and analysis,2020-07-11T01:35:21Z,3019461,226939949
$BABA $AAPL $UPS $FDX $AMZN p LOL H loop no kii. I llk,2020-07-11T01:34:04Z,3206002,226939666
"$AAPL $MSFT $AMZN $QQQ $SPY I love all the optimism over the economy getting back on track. I hope it’s a speedy recovery to get back to normal. This is unrelated to the stocks I’m just curious what people’s thoughts are? This will sound pessimistic but IMO it’s realistic. I think the road back to normalcy will be long and tough. Especially if we don’t get this under control, and so much damage has already been done. I don’t see how this doesn’t have lasting effects. I know we’ll pull together and get through, but I think it’ll be a challenge.",2020-07-11T01:23:24Z,3455984,226937436
"$AAPL everybody needs a bosom for a pillow, everybody needs a bosom.",2020-07-11T01:20:18Z,1623845,226936782
$AAPL amazing week. Next week up again unless China deal falls apart.,2020-07-11T01:16:23Z,1730533,226935955
$AAPL  $TSLA buffet buying tesla  :folded_hands:  :index_pointing_up: ,2020-07-11T01:16:12Z,325512,226935930
"Oh yeah, I have a substitute  :face_with_tears_of_joy:   :rolling_on_the_floor_laughing:   :grinning_face_with_sweat:   $AAPL $TSLA $AMZN $SPY $FB",2020-07-11T01:15:34Z,2859254,226935788
$AAPL  $TSLA $SPACE,2020-07-11T01:15:05Z,325512,226935667
$MSFT $AAPL LinkedIn sued over allegation it secretly reads Apple users&39; clipboard content [URL],2020-07-11T01:14:14Z,2762379,226935490
$AAPL tmp.gifI’ll buy more,2020-07-11T01:13:45Z,3486892,226935381
$AAPL NEW ARTICLE : LinkedIn sued over allegation it secretly reads Apple users&39; clipboard content [URL],2020-07-11T01:13:06Z,1555408,226935258
BFOCX - Berkshire Focus FundTop 10 holdings. $AAPL $AMD AMZN LRCX MA $MSFT NVDA NFLX RNG $TSLA [URL],2020-07-11T01:01:35Z,756527,226933436
"$AAPL 33% of their stores are shut down, 6th straight week of gains after running more than 80% in just over three months, pulled guidance due to uncertainty, and sales dropping all over the world.also 2.7% net decline in revenues. This thing is screaming for a dump",2020-07-11T00:51:28Z,2894825,226932014
